StudentID,Arkonian Warfare Tactics,ExoGenetics Evolution,Transdimensional Navigation,Warp Field Theory,Dark Matter Biophysics,Zarnithian Philosophy,Drakthon Linguistics,Xynthium Material Sciences,Hyperspace Topology,Helio-Bio Interface,Luminarian Art Theory,Stellar Cartography,Chrono-Kinetics,Technotronic Linguistic Fusion,Cybernetic Ethics,Nebulon Astrophysics,Quasar Dynamics,Glacial Holo-Architecture,Aether Resonance,Gravix Planetary Studies,Vortex Quantum Mechanics,Holo-Temporal Engineering,Psi-Energy Manipulation,Plasmawave Analysis,Neutronia Metallurgy,Syntho-Chemical Engineering,Sublight Propulsion Systems,Krythos Biomechanics,Flux Capacitor Management,Xyloprax Computation,Yridium Power Systems,Quantum Neuro-Hacking,Zyglon Neurology
98,6.0,10.0,7.0,8.0,6.0,7.0,9.0,8.0,6.0,8.0,6.0,8.0,6.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,10.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0
99,7.0,7.0,8.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,7.0,9.0,8.0,7.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,10.0
100,7.0,9.0,7.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,7.0,9.0
101,7.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,9.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,9.0
102,6.0,7.0,8.0,6.0,9.0,7.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0
103,8.0,8.0,9.0,7.0,9.0,8.0,9.0,10.0,7.0,8.0,7.0,7.0,6.0,9.0,7.0,10.0,9.0,9.0,7.0,7.0,8.0,8.0,7.0,10.0,8.0,6.0,8.0,7.0,9.0,8.0,8.0,6.0,9.0
104,8.0,6.0,9.0,6.0,6.0,6.0,6.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,9.0,6.0,8.0,6.0,6.0,6.0,8.0
105,6.0,7.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0
106,8.0,8.0,8.0,10.0,10.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,9.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,7.0,10.0
107,7.0,8.0,9.0,9.0,8.0,9.0,8.0,10.0,9.0,9.0,7.0,9.0,8.0,8.0,7.0,8.0,7.0,7.0,8.0,10.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,7.0,8.0
108,8.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,8.0,8.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,6.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,8.0,7.0,9.0
109,6.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,6.0,9.0,8.0,7.0,7.0,8.0,7.0,6.0,9.0,9.0,7.0,8.0,9.0,8.0,7.0,10.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0
110,7.0,9.0,8.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,6.0,8.0,7.0,10.0,8.0,9.0,9.0,9.0,8.0,9.0,7.0,8.0,9.0,10.0,9.0,8.0,8.0,8.0,10.0,8.0,7.0,6.0,9.0
111,6.0,6.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,7.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0
112,7.0,6.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0
113,6.0,8.0,7.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,10.0,8.0,7.0,7.0,10.0
114,8.0,8.0,9.0,8.0,10.0,8.0,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,10.0,10.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0
115,8.0,8.0,9.0,7.0,8.0,8.0,8.0,10.0,9.0,8.0,7.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,10.0,9.0,9.0,9.0,7.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0
116,8.0,9.0,10.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0,7.0,9.0,9.0,7.0,7.0,10.0
117,8.0,8.0,9.0,9.0,8.0,8.0,8.0,10.0,8.0,10.0,6.0,10.0,8.0,7.0,7.0,8.0,7.0,8.0,9.0,10.0,8.0,10.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0
118,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,8.0,8.0,7.0,7.0,6.0,9.0,8.0,9.0,8.0,10.0,7.0,7.0,8.0,8.0,7.0,10.0,9.0,7.0,8.0,7.0,9.0,8.0,7.0,7.0,8.0
119,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0
120,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,9.0,7.0,8.0,7.0,10.0,9.0,8.0,9.0,7.0,7.0,7.0,7.0,9.0,8.0,8.0,8.0,8.0
121,9.0,8.0,9.0,7.0,7.0,8.0,6.0,10.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,9.0,7.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0
122,8.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,8.0,8.0,6.0,8.0,6.0,9.0,7.0,9.0,9.0,9.0,9.0,7.0,8.0,8.0,8.0,10.0,9.0,7.0,7.0,9.0,9.0,7.0,8.0,7.0,9.0
123,7.0,6.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0
124,6.0,6.0,7.0,6.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0
125,8.0,10.0,9.0,9.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,10.0,9.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,10.0,10.0,10.0,8.0,10.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0
126,6.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,9.0,7.0,7.0,6.0,6.0,9.0,6.0,7.0,6.0,9.0
127,7.0,8.0,7.0,9.0,8.0,8.0,8.0,7.0,9.0,7.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,6.0,9.0,9.0,10.0,9.0,9.0,9.0,6.0,9.0,6.0,7.0,9.0,9.0,8.0,8.0,7.0
128,7.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,8.0,10.0,7.0,7.0,7.0,8.0,10.0,7.0,8.0,7.0,9.0
129,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,9.0,6.0,6.0,6.0,8.0,9.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0
130,8.0,10.0,7.0,9.0,7.0,10.0,8.0,8.0,7.0,9.0,7.0,8.0,7.0,9.0,6.0,7.0,9.0,7.0,8.0,7.0,7.0,8.0,8.0,10.0,9.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,10.0
131,7.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0,8.0,10.0,10.0,6.0,7.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0
132,9.0,8.0,10.0,8.0,10.0,9.0,8.0,10.0,8.0,10.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,10.0,7.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,7.0,8.0,9.0
133,8.0,10.0,9.0,9.0,9.0,8.0,8.0,10.0,7.0,9.0,7.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,7.0,9.0,7.0,9.0,8.0,10.0,9.0,7.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0
134,6.0,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0
135,6.0,6.0,9.0,7.0,8.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,7.0,9.0,8.0,6.0,8.0,7.0,8.0,7.0,7.0,7.0,9.0,7.0,6.0,9.0
136,6.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,8.0,6.0,8.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,9.0,8.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,10.0,9.0,9.0,9.0,8.0
137,6.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,7.0,7.0,8.0,8.0,7.0,10.0,7.0,7.0,9.0,8.0,7.0,7.0,8.0
138,6.0,6.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0
139,6.0,7.0,6.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,8.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,7.0,8.0,6.0,6.0,6.0,7.0
140,6.0,7.0,8.0,6.0,8.0,7.0,6.0,10.0,8.0,9.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,9.0,8.0,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0,6.0
141,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
142,7.0,9.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,10.0,10.0,9.0,8.0,8.0,8.0,7.0,9.0,10.0,9.0,9.0,7.0,7.0,10.0,8.0,7.0,6.0,10.0
143,7.0,8.0,7.0,7.0,6.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,7.0,7.0,7.0,8.0,9.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,7.0
144,8.0,9.0,6.0,9.0,7.0,9.0,10.0,7.0,7.0,8.0,7.0,8.0,6.0,9.0,7.0,8.0,10.0,9.0,8.0,7.0,6.0,7.0,7.0,10.0,8.0,8.0,7.0,6.0,10.0,7.0,6.0,7.0,10.0
145,9.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0,9.0,10.0,8.0,9.0,8.0,8.0,7.0,9.0,8.0,9.0,8.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0
146,8.0,7.0,9.0,7.0,9.0,9.0,6.0,10.0,9.0,8.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,9.0,10.0,10.0,10.0,9.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,7.0
147,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8.0,6.0,9.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,9.0
148,7.0,7.0,10.0,8.0,10.0,8.0,8.0,10.0,9.0,9.0,7.0,10.0,9.0,7.0,8.0,7.0,6.0,7.0,9.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0
149,6.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,9.0,9.0,6.0,7.0,7.0,6.0,7.0,8.0,9.0,9.0,9.0,7.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,7.0
150,6.0,7.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,10.0,6.0,6.0,6.0,6.0,8.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0
151,7.0,6.0,8.0,7.0,9.0,7.0,8.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0
152,8.0,8.0,9.0,8.0,9.0,8.0,9.0,10.0,8.0,10.0,7.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,10.0,9.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,10.0
153,7.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,7.0,9.0,7.0,7.0,6.0,7.0,9.0,7.0,7.0,6.0,8.0
154,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,7.0,6.0,7.0,9.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,8.0
155,8.0,8.0,10.0,8.0,9.0,8.0,7.0,10.0,9.0,8.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0,9.0,10.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0
156,9.0,10.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,7.0,9.0,7.0,7.0,6.0,7.0,8.0,8.0,8.0,10.0,8.0,10.0,8.0,10.0,9.0,7.0,9.0,9.0,8.0,9.0,7.0,7.0,8.0
157,7.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,7.0,8.0,6.0,8.0,6.0,7.0,6.0,7.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,9.0,7.0,7.0,9.0,7.0,8.0,7.0,6.0,6.0,7.0
158,7.0,6.0,9.0,7.0,9.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,8.0,9.0,8.0,7.0,10.0,8.0,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0
159,7.0,8.0,6.0,6.0,6.0,8.0,8.0,7.0,7.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,6.0,8.0,8.0,6.0,7.0,6.0,8.0
160,6.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0
161,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0
162,8.0,9.0,7.0,9.0,9.0,8.0,9.0,10.0,9.0,10.0,7.0,10.0,9.0,7.0,7.0,7.0,8.0,9.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0
163,9.0,9.0,8.0,9.0,8.0,8.0,10.0,9.0,7.0,10.0,6.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,7.0,8.0,9.0,8.0,9.0,10.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,10.0
164,8.0,8.0,9.0,8.0,9.0,8.0,9.0,9.0,6.0,8.0,6.0,7.0,6.0,9.0,8.0,8.0,10.0,8.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,6.0,8.0,7.0,9.0,8.0,6.0,7.0,10.0
165,7.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,9.0,7.0,8.0,9.0,10.0,9.0,9.0,9.0,10.0,8.0,10.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0
166,9.0,9.0,10.0,7.0,10.0,8.0,8.0,10.0,9.0,9.0,7.0,9.0,8.0,8.0,7.0,8.0,7.0,9.0,7.0,8.0,9.0,10.0,8.0,10.0,9.0,7.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0
167,8.0,6.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0
168,9.0,8.0,9.0,8.0,9.0,8.0,8.0,10.0,7.0,10.0,6.0,10.0,8.0,9.0,6.0,8.0,8.0,9.0,9.0,10.0,10.0,9.0,8.0,10.0,10.0,7.0,9.0,9.0,7.0,7.0,7.0,7.0,9.0
169,7.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0
170,7.0,7.0,8.0,6.0,7.0,7.0,7.0,8.0,6.0,6.0,7.0,6.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,6.0,8.0,8.0,6.0,6.0,8.0
171,7.0,6.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,6.0,6.0,6.0
172,6.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,8.0,8.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0
173,7.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,9.0,7.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,7.0,9.0,9.0,8.0,9.0,10.0,9.0,7.0,8.0,8.0,8.0,9.0,7.0,6.0,9.0
174,8.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,10.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0
175,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
176,6.0,7.0,8.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,7.0,8.0,6.0,6.0,7.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,6.0,7.0
177,8.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,10.0,9.0,9.0,9.0,6.0,6.0,7.0,7.0,7.0,9.0,10.0,9.0,10.0,10.0,8.0,7.0,9.0,8.0,9.0,9.0,8.0,9.0,7.0,7.0
178,7.0,7.0,8.0,9.0,9.0,8.0,6.0,10.0,8.0,9.0,8.0,9.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,8.0
179,8.0,8.0,10.0,8.0,10.0,9.0,8.0,9.0,9.0,9.0,8.0,10.0,9.0,7.0,6.0,9.0,6.0,7.0,9.0,10.0,10.0,10.0,10.0,9.0,8.0,10.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0
180,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,7.0,9.0,6.0,9.0,8.0,8.0,6.0,8.0,6.0,9.0,8.0,8.0,7.0,8.0,8.0,10.0,8.0,8.0,9.0,8.0,7.0,7.0,6.0,7.0,8.0
181,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,8.0,6.0,6.0,9.0,8.0,7.0,8.0,6.0,8.0,8.0,6.0,6.0,6.0,7.0
182,9.0,8.0,8.0,8.0,8.0,9.0,8.0,10.0,8.0,10.0,7.0,9.0,7.0,8.0,6.0,7.0,8.0,8.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,9.0,9.0,8.0,10.0,9.0,7.0,8.0,8.0
183,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,10.0,8.0,9.0,8.0,10.0,9.0,10.0,8.0,9.0,9.0,10.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,7.0,9.0
184,7.0,7.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,8.0,7.0,7.0,9.0,7.0,8.0,7.0,8.0
185,7.0,6.0,8.0,8.0,8.0,9.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,8.0,8.0
186,6.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,7.0,9.0,10.0,8.0,8.0,10.0
187,8.0,7.0,10.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,8.0,7.0,9.0
188,6.0,8.0,7.0,7.0,7.0,7.0,9.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,7.0,8.0,9.0,6.0,7.0,7.0,7.0
189,7.0,7.0,9.0,8.0,10.0,8.0,9.0,9.0,7.0,9.0,8.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,10.0
190,6.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0
191,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,8.0,9.0,7.0,8.0,6.0,9.0,7.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,8.0,10.0,9.0,7.0,9.0,8.0,9.0,8.0,7.0,7.0,8.0
192,6.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0
193,9.0,9.0,10.0,8.0,9.0,8.0,9.0,10.0,8.0,10.0,6.0,9.0,7.0,7.0,7.0,8.0,7.0,9.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,7.0,10.0,10.0,8.0,7.0,8.0,7.0,8.0
194,7.0,6.0,8.0,7.0,9.0,7.0,7.0,10.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,8.0,8.0,6.0,9.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0
195,6.0,7.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,6.0,9.0
196,6.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,7.0,8.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,6.0,8.0,8.0,6.0,7.0,6.0,6.0
197,6.0,8.0,8.0,8.0,9.0,10.0,9.0,8.0,9.0,8.0,8.0,10.0,10.0,7.0,6.0,7.0,7.0,7.0,9.0,9.0,8.0,10.0,10.0,10.0,8.0,10.0,7.0,8.0,9.0,9.0,10.0,8.0,8.0
198,8.0,8.0,8.0,8.0,7.0,9.0,8.0,10.0,7.0,7.0,6.0,7.0,6.0,9.0,9.0,10.0,10.0,9.0,7.0,7.0,8.0,7.0,7.0,10.0,7.0,7.0,8.0,6.0,9.0,9.0,7.0,7.0,10.0
